"subn","word1","word2","trial","list","jol","jolrt","jolrank","jolrankp","practice","honor","choice","choicert","restudyresp","restudyacc","restudyrtfirst","restudyrt","response","testacc","rtfirst","rt"
"6913","bullet","walkway",23,1,100,2.572,10,0.25,1,0,0,1.182,NA,NA,NA,NA,"walkway",1,2.849,9.543
"7783","fee","chowder",24,1,20,3.216,37,0.925,1,0,0,0.815,NA,NA,NA,NA,"hallway",0,12.999,15.042
"7783","calf","annoy",9,1,67,7.13,20,0.5,0,0,1,1.575,NA,NA,NA,NA,"round",0,4.507,5.624
"7783","climax","saucer",16,1,17,5.933,16,0.4,1,0,0,1.391,NA,NA,NA,NA,"cinema ",0,1.963,13.215
"7783","pea","bathtub",19,1,94,3.802,6,0.15,1,1,1,1.056,NA,NA,NA,NA,"bedroom",0,1.613,3.306
"7783","risk","zero",39,1,61,4.254,25,0.625,0,0,1,1.182,NA,NA,NA,NA,"calf",0,18.899,20.079
"7783","replace","roach",6,1,15,2.193,9,0.225,0,1,0,0.703,NA,NA,NA,NA,"room",0,6.992,13.405
"7783","need","faucet",26,1,17,5.846,4,0.1,1,0,0,0.852,NA,NA,NA,NA,"want",0,20.122,23.398
"7783","bacon","feud",7,1,90,7.585,39,0.975,1,1,1,0.952,NA,NA,NA,NA,"feud",1,4.466,7.743
"7783","capital","figure",11,1,30,8.814,31,0.775,1,0,0,1.119,NA,NA,NA,NA,"hallway",0,2.993,6.775
"7783","rock","milk",25,1,97,3.846,2,0.05,1,1,1,0.828,NA,NA,NA,NA,"milk",1,1.565,6.904
"7783","mill","feast",34,1,19,2.358,22,0.55,1,0,0,0.705,NA,NA,NA,NA,"guard",0,12.154,13.501
"7783","port","cinema",5,1,12,12.91,40,1,0,1,0,0.983,NA,NA,NA,NA,"hallway",0,3.2,4.845
"7783","forest","knob",20,1,93,11.117,18,0.45,1,1,1,0.911,NA,NA,NA,NA,"knob",1,1.085,3.606
"7783","bias","sirloin",23,1,7,2.088,28,0.7,0,1,0,1.087,NA,NA,NA,NA,"bedroom",0,34.49,36.47
"7783","remind","foam",15,1,20,5.316,15,0.375,1,0,0,3.903,NA,NA,NA,NA,"forward",0,3.337,11.759
"7783","copy","bedroom",1,1,11,3.529,10,0.25,0,1,0,0.787,NA,NA,NA,NA,"remind",0,3.878,5.078
"7783","shrink","mafia",35,1,64,2.296,24,0.6,0,0,1,0.75,NA,NA,NA,NA,"shark",0,2.368,3.39
"7783","prison","loaf",21,1,96,3.606,5,0.125,1,1,1,1.137,NA,NA,NA,NA,"loaf",1,1.663,3.395
"7783","want","ascent",36,1,10,2.699,1,0.025,0,1,0,0.829,NA,NA,NA,NA,"need",0,2.717,3.704
"7783","nerve","bumper",38,1,21,4.71,17,0.425,1,0,0,7.526,NA,NA,NA,NA,"hallway",0,9.191,10.614
"7783","knock","otter",40,1,93,4.18,8,0.2,1,1,1,0.752,NA,NA,NA,NA,"forest",0,1.14,5.347
"7783","bleach","ruin",13,1,93,2.509,36,0.9,1,1,1,1.019,NA,NA,NA,NA,"ruin",1,2.368,9.009
"7783","date","laugh",2,1,98,4.302,12,0.3,1,1,1,0.894,NA,NA,NA,NA,"laugh",1,1.636,3.069
"7783","caring","skirt",18,1,9,2.242,23,0.575,0,1,0,0.83,NA,NA,NA,NA,"room",0,3.726,7.114
"7783","visit","glove",22,1,17,2.394,3,0.075,1,0,0,0.823,NA,NA,NA,NA,"room",0,2.062,6.705
"7783","banner","glide",37,1,31,2.945,26,0.65,0,0,1,0.926,NA,NA,NA,NA,"waving",0,8.243,10.101
"7783","find","clown",8,1,24,2.645,21,0.525,0,0,1,0.799,NA,NA,NA,NA,"forest",0,1.989,4.664
"7783","plant","worm",14,1,18,2.519,14,0.35,1,0,0,1.007,NA,NA,NA,NA,"room",0,2.384,3.351
"7783","collect","loyalty",27,1,15,2.256,32,0.8,0,1,0,0.718,NA,NA,NA,NA,"ruin",0,1.92,2.791
"7783","smother","surgery",28,1,20,10.055,30,0.75,0,0,1,16.877,NA,NA,NA,NA,"room",0,5.78,34.721
"7783","fan","feature",17,1,89,3.962,38,0.95,0,0,1,0.802,NA,NA,NA,NA,"bedroom",0,19.325,20.916
"7783","grip","beach",33,1,41,10.665,34,0.85,0,0,1,0.846,NA,NA,NA,NA,"hallway",0,3.77,5.284
"7783","biology","temper",31,1,12,2.137,29,0.725,0,1,0,1.15,NA,NA,NA,NA,"cub",0,4.351,6.13
"7783","bullet","walkway",12,1,22,2.608,11,0.275,0,0,1,0.963,NA,NA,NA,NA,"chamber",0,4.11,6.265
"7783","process","joker",10,1,7,2.158,35,0.875,0,1,0,1.09,NA,NA,NA,NA,"ruin",0,8.433,9.297
"7783","anger","decay",29,1,61,5.985,33,0.825,0,0,1,0.791,NA,NA,NA,NA,"danger",0,1.965,8.633
"7783","link","crisis",32,1,19,2.042,7,0.175,1,0,0,0.974,NA,NA,NA,NA,"house",0,1.49,2.504
"7783","chicken","beet",30,1,90,4.597,13,0.325,1,1,1,1.207,NA,NA,NA,NA,"beet",1,1.283,5.276
"7783","glue","force",3,1,93,4.965,19,0.475,1,1,1,0.783,NA,NA,NA,NA,"force",1,3.198,5.148
"7783","pork","emperor",4,1,15,3.289,27,0.675,0,1,0,0.834,NA,NA,NA,NA,"beet",0,1.569,3.013
"8301","mill","feast",10,1,79,4.86,12,0.3,0,0,1,3.422,NA,NA,NA,NA,"feast",1,28.544,31.602
"8301","plant","worm",34,1,90,4.898,10,0.25,1,1,1,3.5,NA,NA,NA,NA,"worm",1,21.074,24.941
"8301","rock","milk",24,1,90,7.042,19,0.475,1,1,1,1.515,NA,NA,NA,NA,"milk",1,21.917,24.23
"8301","fan","feature",36,1,93,2.688,6,0.15,1,0,0,2.298,NA,NA,NA,NA,"feature",1,11.518,14.615
"8301","link","crisis",26,1,91,2.777,30,0.75,1,0,0,5.945,NA,NA,NA,NA,"crisis",1,9.962,13.35
"8301","chicken","beet",40,1,89,2.715,32,0.8,0,1,0,1.368,NA,NA,NA,NA,"beet",1,17.373,19.823
"8301","smother","surgery",29,1,85,9.427,35,0.875,0,0,1,1.897,NA,NA,NA,NA,"surgery",1,18.97,22.375
"8301","port","cinema",23,1,81,2.689,25,0.625,0,0,1,1.593,NA,NA,NA,NA,"cinema",1,109.381,112.086
"8301","biology","temper",13,1,89,2.61,37,0.925,1,0,0,1.417,NA,NA,NA,NA,"bogus",0,4.902,7.71
"8301","replace","roach",20,1,85,8.038,17,0.425,0,0,1,3.158,NA,NA,NA,NA,"roach",1,6.241,9.567
"8301","forest","knob",32,1,84,9.181,29,0.725,0,1,0,3.177,NA,NA,NA,NA,"bride",0,69.156,72.071
"8301","process","joker",9,1,85,4.616,21,0.525,0,0,1,1.582,NA,NA,NA,NA,"joker",1,19.944,23.063
"8301","glue","force",28,1,94,3.372,13,0.325,1,1,1,2.385,NA,NA,NA,NA,"force",1,9.242,11.806
"8301","capital","figure",21,1,92,5.905,24,0.6,1,1,1,2.58,NA,NA,NA,NA,"caring",0,31.256,36.83
"8301","bacon","feud",31,1,92,2.77,3,0.075,1,0,0,2.284,NA,NA,NA,NA,"cheese",0,28.168,33.607
"8301","prison","loaf",38,1,83,5.199,22,0.55,0,0,1,9.729,NA,NA,NA,NA,"pole",0,20.935,23.007
"8301","knock","otter",33,1,89,5.789,20,0.5,1,1,1,1.388,NA,NA,NA,NA,"otter",1,25.164,27.639
"8301","calf","annoy",14,1,88,2.492,38,0.95,0,1,0,1.368,NA,NA,NA,NA,"annoy",1,10.082,14.431
"8301","risk","zero",39,1,95,2.922,39,0.975,1,0,0,1.476,NA,NA,NA,NA,"zero",1,17.795,21.407
"8301","date","laugh",4,1,85,7.598,15,0.375,0,0,1,1.524,NA,NA,NA,NA,"laugh",1,15.406,17.743
"8301","caring","skirt",15,1,90,3.608,26,0.65,1,0,0,1.622,NA,NA,NA,NA,"skirt",1,22.658,28.399
"8301","banner","glide",7,1,93,2.747,40,1,1,0,0,1.261,NA,NA,NA,NA,"glide",1,2.129,20.695
"8301","visit","glove",1,1,82,3.871,18,0.45,0,0,1,2.159,NA,NA,NA,NA,"fill",0,5.367,7.607
"8301","collect","loyalty",2,1,95,4.86,1,0.025,1,1,1,2.59,NA,NA,NA,NA,"grain",0,2.172,4.751
"8301","fee","chowder",30,1,93,3.636,7,0.175,1,0,0,1.339,NA,NA,NA,NA,"protest",0,1.807,5.687
"8301","grip","beach",25,1,88,3.049,5,0.125,1,1,1,3.148,NA,NA,NA,NA,"beach",1,42.951,45.726
"8301","want","ascent",35,1,89,4.029,14,0.35,0,1,0,1.427,NA,NA,NA,NA,"ascent",1,23.002,28.991
"8301","pork","emperor",8,1,89,3.9,33,0.825,1,1,1,1.691,NA,NA,NA,NA,"emperor",1,39.696,43.575
"8301","climax","saucer",6,1,92,3.354,9,0.225,1,0,0,2.111,NA,NA,NA,NA,"burn",0,4.714,6.623
"8301","need","faucet",22,1,93,3.022,36,0.9,1,0,0,2.766,NA,NA,NA,NA,"faucet",1,1.878,8.255
"8301","find","clown",11,1,84,3.344,34,0.85,0,1,0,1.368,NA,NA,NA,NA,"collect",0,3.3,6.247
"8301","anger","decay",5,1,89,3.266,31,0.775,0,1,0,2.13,NA,NA,NA,NA,"grave",0,30.048,32.535
"8301","bullet","walkway",12,1,93,6.737,23,0.575,1,1,1,5.085,NA,NA,NA,NA,"priide",0,3.154,5.294
"8301","shrink","mafia",18,1,80,3.422,16,0.4,0,0,1,1.827,NA,NA,NA,NA,"get",0,4.009,6.191
"8301","nerve","bumper",17,1,87,2.736,8,0.2,0,1,0,1.944,NA,NA,NA,NA,"weary",0,2.123,4.43
"8301","bias","sirloin",19,1,78,3.109,28,0.7,0,1,0,2.074,NA,NA,NA,NA,"lit",0,3.168,8.591
"8301","pea","bathtub",27,1,85,3.774,4,0.1,0,0,1,1.846,NA,NA,NA,NA,"joker",0,16.726,19.223
"8301","bleach","ruin",16,1,90,8.567,11,0.275,1,1,1,3.912,NA,NA,NA,NA,"break",0,2.542,25.83
"8301","remind","foam",3,1,81,2.845,2,0.05,0,1,0,1.251,NA,NA,NA,NA,"rest",0,1.597,3.431
"8301","copy","bedroom",37,1,88,3.324,27,0.675,0,1,0,7.637,NA,NA,NA,NA,"grave",0,1.737,5.319
"9197","glue","force",27,1,80,2.959,15,0.375,1,1,1,2.072,NA,NA,NA,NA,"table",0,46.193,48.114
"9197","capital","figure",16,1,15,4.095,31,0.775,0,0,1,1.912,NA,NA,NA,NA,"figure",1,13.475,16.431
"9197","banner","glide",6,1,8,1.927,19,0.475,1,0,0,0.655,NA,NA,NA,NA,"flag",0,12.224,13.672
"9197","date","laugh",25,1,7,4.679,16,0.4,0,1,0,1.295,NA,NA,NA,NA,"sirloin",0,9.862,12.042
"9197","link","crisis",26,1,1,2.023,1,0.025,0,1,0,0.623,NA,NA,NA,NA,"crisis",1,8.539,10.505
"9197","bullet","walkway",17,1,1,2,36,0.9,0,1,0,0.744,NA,NA,NA,NA,"storm",0,9.731,11.374
"9197","fan","feature",38,1,14,3.279,38,0.95,1,0,0,0.679,NA,NA,NA,NA,"team",0,13.812,14.938
"9197","chicken","beet",23,1,14,5.374,12,0.3,1,0,0,3.383,NA,NA,NA,NA,"feet",0,10.098,12.691
"9197","calf","annoy",34,1,11,2.191,3,0.075,0,0,1,0.759,NA,NA,NA,NA,"anger",0,1.248,3.043
"9197","bleach","ruin",40,1,32,1.911,18,0.45,1,1,1,0.567,NA,NA,NA,NA,"shirt",0,11.902,14.893
"9197","want","ascent",15,1,73,2.647,11,0.275,1,1,1,0.623,NA,NA,NA,NA,"get",0,12.988,14.913
"9197","risk","zero",5,1,28,2.695,20,0.5,1,0,0,1.063,NA,NA,NA,NA,"reward",0,7.151,9.404
"9197","biology","temper",36,1,29,3.095,40,1,1,1,1,0.624,NA,NA,NA,NA,"cook",0,12.779,14.281
"9197","need","faucet",12,1,15,3.063,7,0.175,1,0,0,6.927,NA,NA,NA,NA,"have",0,12.455,14.279
"9197","find","clown",28,1,18,2.072,22,0.55,0,0,1,1.631,NA,NA,NA,NA,"clown",1,5.051,7.988
"9197","caring","skirt",35,1,25,1.911,8,0.2,1,1,1,0.543,NA,NA,NA,NA,"sick",0,2.849,4.222
"9197","replace","roach",31,1,8,2.247,26,0.65,1,0,0,0.847,NA,NA,NA,NA,"collect",0,8.137,10.734
"9197","collect","loyalty",32,1,1,2.143,28,0.7,0,1,0,0.591,NA,NA,NA,NA,"loyalty",1,3.914,6.225
"9197","port","cinema",11,1,1,3.183,23,0.575,0,1,0,0.815,NA,NA,NA,NA,"cinema",1,6.746,8.507
"9197","visit","glove",29,1,1,1.655,37,0.925,0,0,1,0.768,NA,NA,NA,NA,"glove",1,11.267,13.955
"9197","forest","knob",1,1,8,2.472,10,0.25,0,0,1,1.031,NA,NA,NA,NA,"skate",0,8.595,10.505
"9197","smother","surgery",9,1,10,2.071,21,0.525,1,0,0,0.767,NA,NA,NA,NA,"pillow",0,7.463,9.585
"9197","climax","saucer",3,1,1,2.671,2,0.05,0,1,0,0.712,NA,NA,NA,NA,"solve",0,8.908,10.612
"9197","copy","bedroom",2,1,22,2.151,13,0.325,1,0,0,0.727,NA,NA,NA,NA,"paper",0,9.506,11.575
"9197","knock","otter",37,1,98,5.663,4,0.1,1,1,1,2.263,NA,NA,NA,NA,"otter",1,1.894,3.607
"9197","remind","foam",14,1,22,2.255,35,0.875,1,0,0,1.686,NA,NA,NA,NA,"note",0,8.374,10.656
"9197","bacon","feud",30,1,3,2.088,9,0.225,0,1,0,0.768,NA,NA,NA,NA,"farm",0,9.23,10.706
"9197","plant","worm",4,1,30,3.703,6,0.15,1,0,0,1.776,NA,NA,NA,NA,"seed",0,10.843,13.083
"9197","fee","chowder",10,1,12,1.567,17,0.425,0,0,1,0.671,NA,NA,NA,NA,"ash",0,7.701,10.142
"9197","nerve","bumper",19,1,1,1.575,39,0.975,0,1,0,0.959,NA,NA,NA,NA,"bumper",1,6.328,8.118
"9197","mill","feast",13,1,1,1.4,33,0.825,0,0,1,0.88,NA,NA,NA,NA,"feast",1,6.449,9.199
"9197","process","joker",24,1,67,1.767,25,0.625,1,1,1,0.735,NA,NA,NA,NA,"time",0,7.558,9.003
"9197","anger","decay",20,1,1,2.087,5,0.125,0,1,0,0.559,NA,NA,NA,NA,"decay",1,7.959,9.923
"9197","rock","milk",33,1,1,1.831,14,0.35,0,0,1,1.055,NA,NA,NA,NA,"milk",1,3.558,5.61
"9197","bias","sirloin",8,1,1,1.855,24,0.6,0,1,0,1.023,NA,NA,NA,NA,"feud",0,6.931,9.063
"9197","prison","loaf",18,1,93,2.76,29,0.725,1,1,1,1.168,NA,NA,NA,NA,"visit",0,8.306,10.102
"9197","pork","emperor",7,1,18,1.863,27,0.675,1,1,1,4.926,NA,NA,NA,NA,"fence",0,10.565,14.178
"9197","grip","beach",22,1,14,2.519,34,0.85,0,0,1,1.031,NA,NA,NA,NA,"beach",1,5.581,8.307
"9197","pea","bathtub",21,1,30,2.055,32,0.8,1,1,1,0.623,NA,NA,NA,NA,"coat",0,6.952,8.408
"9197","shrink","mafia",39,1,2,1.806,30,0.75,0,0,1,0.624,NA,NA,NA,NA,"mafia",1,8.699,11.063
"9455","biology","temper",38,1,52,1.478,8,0.2,0,1,0,0.648,NA,NA,NA,NA,"curb",0,6.112,8.054
"9455","pork","emperor",18,1,27,1.428,25,0.625,0,1,0,0.671,NA,NA,NA,NA,"belly",0,2.569,4.291
"9455","shrink","mafia",26,1,68,1.362,27,0.675,1,1,1,0.635,NA,NA,NA,NA,"wrap",0,1.279,2.854
"9455","nerve","bumper",10,1,65,1.611,32,0.8,1,1,1,0.642,NA,NA,NA,NA,"ending",0,2.232,3.68
"9455","want","ascent",13,1,62,1.444,38,0.95,1,0,0,0.587,NA,NA,NA,NA,"street",0,2.722,3.828
"9455","process","joker",22,1,24,2.277,37,0.925,0,0,1,5.602,NA,NA,NA,NA,"forest",0,1.828,3.48
"9455","fan","feature",30,1,33,2.826,23,0.575,0,0,1,0.672,NA,NA,NA,NA,"knob",0,1.403,3.024
"9455","port","cinema",32,1,38,1.335,22,0.55,0,0,1,1.191,NA,NA,NA,NA,"cement",0,44.988,48.983
"9455","bacon","feud",11,1,80,1.815,26,0.65,1,1,1,0.975,NA,NA,NA,NA,"knob",0,2.035,3.307
"9455","date","laugh",6,1,37,1.438,17,0.425,0,1,0,0.527,NA,NA,NA,NA,"forest",0,1.684,3.543
"9455","link","crisis",4,1,35,1.754,24,0.6,0,0,1,0.742,NA,NA,NA,NA,"date",0,1.946,2.819
"9455","smother","surgery",35,1,55,1.414,12,0.3,0,1,0,0.607,NA,NA,NA,NA,"cement",0,3.831,7.411
"9455","pea","bathtub",5,1,29,1.859,6,0.15,0,0,1,0.783,NA,NA,NA,NA,"green",0,1.755,2.644
"9455","bias","sirloin",29,1,38,1.794,11,0.275,0,1,0,20.909,NA,NA,NA,NA,"news",0,1.391,2.119
"9455","climax","saucer",2,1,50,3.411,34,0.85,0,1,0,28.436,NA,NA,NA,NA,"ending",0,1.169,1.968
"9455","grip","beach",15,1,47,2.348,13,0.325,0,1,0,0.817,NA,NA,NA,NA,"handle",0,1.326,2.026
"9455","capital","figure",27,1,86,1.355,16,0.4,1,1,1,0.735,NA,NA,NA,NA,"cement",0,1.416,2.151
"9455","copy","bedroom",14,1,63,1.239,21,0.525,0,0,1,0.487,NA,NA,NA,NA,"knob",0,0.799,2.474
"9455","glue","force",9,1,33,1.284,20,0.5,0,1,0,0.586,NA,NA,NA,NA,"forest",0,1.01,1.987
"9455","replace","roach",31,1,64,1.549,35,0.875,1,0,0,0.735,NA,NA,NA,NA,"blue",0,0.831,1.497
"9455","prison","loaf",20,1,66,1.643,4,0.1,1,0,0,0.799,NA,NA,NA,NA,"life",0,3.275,3.995
"9455","calf","annoy",24,1,75,1.283,10,0.25,1,1,1,0.639,NA,NA,NA,NA,"young",0,1.527,2.387
"9455","chicken","beet",16,1,82,5.581,2,0.05,1,1,1,3.827,NA,NA,NA,NA,"hardening",0,1.753,3.033
"9455","collect","loyalty",17,1,66,1.815,30,0.75,1,1,1,17.971,NA,NA,NA,NA,"check",0,1.671,2.327
"9455","need","faucet",39,1,67,1.479,18,0.45,1,1,1,0.663,NA,NA,NA,NA,"want",0,1.353,1.997
"9455","remind","foam",3,1,100,1.767,3,0.075,1,0,0,0.983,NA,NA,NA,NA,"baron",0,16.554,17.747
"9455","banner","glide",34,1,58,1.031,9,0.225,1,0,0,0.639,NA,NA,NA,NA,"wred",0,1.959,3.621
"9455","fee","chowder",25,1,32,1.331,33,0.825,0,0,1,0.607,NA,NA,NA,NA,"waiver",0,1.473,2.484
"9455","visit","glove",7,1,53,2.575,7,0.175,0,0,1,30.048,NA,NA,NA,NA,"wandering",0,1.901,2.943
"9455","caring","skirt",28,1,61,1.375,19,0.475,0,0,1,0.559,NA,NA,NA,NA,"brother",0,1.297,2.527
"9455","find","clown",8,1,36,1.559,28,0.7,0,1,0,0.596,NA,NA,NA,NA,"keepers",0,1.367,2.403
"9455","forest","knob",40,1,63,1.364,40,1,1,0,0,0.66,NA,NA,NA,NA,"knob",1,0.942,2.099
"9455","rock","milk",33,1,69,1.194,36,0.9,1,0,0,1.955,NA,NA,NA,NA,"hard",0,1.147,1.823
"9455","mill","feast",23,1,24,1.776,1,0.025,0,1,0,0.531,NA,NA,NA,NA,"valley",0,1.123,2.026
"9455","bullet","walkway",37,1,63,1.331,5,0.125,1,0,0,0.459,NA,NA,NA,NA,"cement",0,0.95,2.032
"9455","plant","worm",21,1,62,1.395,31,0.775,1,0,0,0.579,NA,NA,NA,NA,"knob",0,1.162,2.044
"9455","bleach","ruin",1,1,66,1.556,14,0.35,1,1,1,0.619,NA,NA,NA,NA,"forest",0,1.131,2.05
"9455","knock","otter",36,1,65,1.9,29,0.725,1,1,1,0.754,NA,NA,NA,NA,"door",0,3.278,4.326
"9455","anger","decay",19,1,63,1.695,39,0.975,0,0,1,0.727,NA,NA,NA,NA,"mob",0,1.406,2.071
"9455","risk","zero",12,1,98,1.939,15,0.375,1,0,0,0.795,NA,NA,NA,NA,"averse",0,1.145,2.274
"9911","pork","emperor",26,1,97,2.679,22,0.55,1,1,1,0.863,NA,NA,NA,NA,"emperor",1,5.973,9.736
"9911","port","cinema",9,1,2,2.415,10,0.25,1,0,0,1.159,NA,NA,NA,NA,"cinema",1,6.525,9.687
"9911","copy","bedroom",29,1,2,1.983,20,0.5,0,0,1,0.935,NA,NA,NA,NA,"bedroom",1,8.358,11.318
"9911","collect","loyalty",25,1,1,2.583,23,0.575,0,0,1,0.647,NA,NA,NA,NA,"loyalty",1,4.338,8.383
"9911","knock","otter",10,1,1,2.479,3,0.075,0,1,0,0.823,NA,NA,NA,NA,"other",0,3.326,5.759
"9911","forest","knob",7,1,1,2.207,29,0.725,0,0,1,0.799,NA,NA,NA,NA,"knob",1,7.258,9.519
"9911","fee","chowder",16,1,1,2.255,36,0.9,0,0,1,0.759,NA,NA,NA,NA,"texture",0,24.263,27.423
"9911","remind","foam",8,1,2,2.022,21,0.525,1,0,0,0.76,NA,NA,NA,NA,"foam",1,12.026,14.502
"9911","bleach","ruin",32,1,3,2.311,6,0.15,1,0,0,0.67,NA,NA,NA,NA,"ruin",1,7.599,9.672
"9911","nerve","bumper",37,1,1,2.23,30,0.75,0,1,0,0.806,NA,NA,NA,NA,"bumper",1,3.047,5.56
"9911","date","laugh",31,1,1,2.742,31,0.775,0,1,0,0.982,NA,NA,NA,NA,"laugh",1,11.593,14.216
"9911","visit","glove",28,1,2,1.927,17,0.425,0,0,1,0.807,NA,NA,NA,NA,"glove",1,4.333,6.783
"9911","prison","loaf",22,1,4,2.158,34,0.85,1,1,1,1.287,NA,NA,NA,NA,"loaf",1,2.448,4.487
"9911","process","joker",11,1,5,2.215,35,0.875,1,0,0,0.704,NA,NA,NA,NA,"joker",1,3.697,5.919
"9911","link","crisis",4,1,3,3.887,19,0.475,1,1,1,0.639,NA,NA,NA,NA,"crisis",1,8.764,11.943
"9911","pea","bathtub",34,1,100,2.823,13,0.325,1,1,1,1.511,NA,NA,NA,NA,"bathtub",1,3.948,7.007
"9911","mill","feast",21,1,1,2.527,27,0.675,0,1,0,0.751,NA,NA,NA,NA,"feast",1,6.882,11.903
"9911","need","faucet",24,1,1,5.582,1,0.025,0,1,0,12.085,NA,NA,NA,NA,"faucet",1,10.171,12.855
"9911","plant","worm",15,1,1,2.239,33,0.825,1,0,0,0.608,NA,NA,NA,NA,"worm",1,7.197,9.703
"9911","biology","temper",2,1,1,2.078,15,0.375,0,1,0,0.815,NA,NA,NA,NA,"temper",1,15.952,18.599
"9911","anger","decay",20,1,97,5.08,39,0.975,1,1,1,0.942,NA,NA,NA,NA,"decay",1,5.521,7.583
"9911","fan","feature",40,1,94,1.783,18,0.45,1,1,1,0.695,NA,NA,NA,NA,"feature",1,6.126,9.007
"9911","want","ascent",35,1,1,2.487,28,0.7,0,0,1,1.183,NA,NA,NA,NA,"ascent",1,6.622,11.735
"9911","find","clown",3,1,2,3.719,7,0.175,1,0,0,1.375,NA,NA,NA,NA,"clown",1,3.276,5.823
"9911","smother","surgery",27,1,99,2.071,24,0.6,1,1,1,0.783,NA,NA,NA,NA,"surgery",1,4.309,7.504
"9911","rock","milk",30,1,2,2.528,37,0.925,1,0,0,0.71,NA,NA,NA,NA,"milk",1,6.63,8.424
"9911","glue","force",1,1,2,2.207,38,0.95,1,0,0,0.959,NA,NA,NA,NA,"force",1,10.085,12.551
"9911","chicken","beet",5,1,98,2.855,12,0.3,1,1,1,0.663,NA,NA,NA,NA,"beef",0,2.81,4.864
"9911","shrink","mafia",39,1,1,2.231,16,0.4,0,1,0,0.783,NA,NA,NA,NA,"mafia",1,2.868,5.687
"9911","risk","zero",23,1,1,3.391,32,0.8,0,0,1,0.663,NA,NA,NA,NA,"zero",1,7.385,9.392
"9911","replace","roach",6,1,1,2.007,25,0.625,0,0,1,0.775,NA,NA,NA,NA,"roach",1,6.936,9.832
"9911","bias","sirloin",38,1,1,4.63,2,0.05,0,1,0,1.079,NA,NA,NA,NA,"sirloin",1,4.564,8.048
"9911","bullet","walkway",13,1,100,3.023,40,1,1,1,1,0.791,NA,NA,NA,NA,"walkaway",0,6.692,11.647
"9911","calf","annoy",19,1,1,2.399,4,0.1,0,1,0,1.007,NA,NA,NA,NA,"annoy",1,9.426,11.863
"9911","grip","beach",14,1,1,2.27,5,0.125,1,0,0,0.895,NA,NA,NA,NA,"beach",1,4.06,6.807
"9911","bacon","feud",17,1,2,3.015,14,0.35,1,0,0,0.959,NA,NA,NA,NA,"feud",1,2.666,4.807
"9911","capital","figure",36,1,1,2.407,26,0.65,0,0,1,0.711,NA,NA,NA,NA,"figure",1,5.435,8.328
"9911","climax","saucer",12,1,1,2.695,11,0.275,0,1,0,0.815,NA,NA,NA,NA,"saucer",1,5.479,8.128
"9911","caring","skirt",33,1,1,1.879,8,0.2,0,0,1,0.744,NA,NA,NA,NA,"skirt",1,4.097,6.511
"9911","banner","glide",18,1,99,3.063,9,0.225,1,1,1,1.735,NA,NA,NA,NA,"glide",1,1.595,3.839
